"Date","ProductID","ProductName","Category","QuantitySold","PricePerUnit","TotalSales"
"2021-11-12","P183","Product_1","Beauty","1","14.87","14.87"
"2023-07-01","P199","Product_16","Clothing","4","471.79","1887.16"
"2022-10-23","P149","Product_7","Home & Kitchen","9","236.46","2128.14"
"2022-01-21","P112","Product_20","Home & Kitchen","13","304.99","3964.87"
"2023-10-08","P122","Product_11","Home & Kitchen","4","79.25","317"
"2023-09-06","P132","Product_14","Electronics","3","248.99","746.97"
"2023-12-18","P112","Product_8","Beauty","18","264.21","4755.78"
"2023-09-27","P136","Product_1","Sports","2","84.8","169.6"
"2023-11-02","P121","Product_8","Electronics","9","234.43","2109.87"
"2022-10-14","P171","Product_8","Electronics","7","444.39","3110.73"
"2022-05-10","P117","Product_16","Beauty","2","291.85","583.7"
"2021-06-30","P173","Product_16","Sports","12","101.12","1213.44"
"2021-01-27","P194","Product_11","Sports","17","478.11","8127.87"
"2021-11-18","P158","Product_17","Beauty","14","447.5","6265"
"2023-09-14","P152","Product_19","Electronics","14","464.23","6499.22"
"2022-04-08","P149","Product_6","Electronics","15","392.65","5889.75"
"2021-04-26","P153","Product_11","Sports","17","285.07","4846.19"
"2021-11-29","P129","Product_8","Beauty","4","390.13","1560.52"
"2022-04-14","P171","Product_16","Beauty","14","313.51","4389.14"
"2021-05-13","P110","Product_2","Home & Kitchen","7","12.79","89.53"
"2021-11-15","P193","Product_20","Clothing","19","66.98","1272.62"
"2021-09-06","P111","Product_11","Clothing","2","63.68","127.36"
"2022-01-01","P154","Product_19","Sports","9","281.39","2532.51"
"2023-06-14","P140","Product_20","Clothing","15","350.91","5263.65"
"2023-12-18","P139","Product_2","Electronics","19","470.28","8935.32"
"2022-11-07","P163","Product_1","Beauty","10","451.6","4516"
"2023-09-18","P153","Product_11","Home & Kitchen","8","302.94","2423.52"
"2022-05-21","P196","Product_1","Clothing","13","289.89","3768.57"
"2022-04-01","P152","Product_16","Beauty","10","43.47","434.7"
"2021-08-31","P144","Product_18","Home & Kitchen","17","387.89","6594.13"
"2022-01-09","P151","Product_18","Clothing","2","140.32","280.64"
"2023-10-06","P160","Product_14","Beauty","18","459.78","8276.04"
"2023-03-20","P150","Product_17","Electronics","2","118.39","236.78"
"2023-02-07","P131","Product_17","Clothing","19","351.2","6672.8"
"2021-01-11","P104","Product_10","Beauty","16","65.02","1040.32"
"2021-07-24","P114","Product_1","Electronics","15","252","3780"
"2023-01-25","P136","Product_3","Electronics","8","83","664"
"2023-09-24","P141","Product_18","Beauty","7","422.92","2960.44"
"2023-08-24","P167","Product_3","Electronics","18","310.86","5595.48"
"2021-04-14","P106","Product_20","Sports","9","488.85","4399.65"
"2021-01-05","P140","Product_14","Electronics","16","79.1","1265.6"
"2022-04-23","P138","Product_1","Sports","2","429.49","858.98"
"2022-11-20","P141","Product_17","Electronics","8","369.81","2958.48"
"2022-02-20","P162","Product_9","Home & Kitchen","9","199.73","1797.57"
"2021-11-03","P109","Product_1","Sports","9","18.77","168.93"
"2023-03-11","P178","Product_1","Beauty","1","370.62","370.62"
"2023-04-24","P173","Product_8","Sports","10","58.09","580.9"
"2021-08-07","P116","Product_2","Beauty","3","406.38","1219.14"
"2023-09-04","P104","Product_11","Sports","1","401.26","401.26"
"2023-12-03","P178","Product_1","Home & Kitchen","11","115.71","1272.81"
"2022-06-14","P190","Product_9","Beauty","9","483.3","4349.7"
"2022-04-19","P113","Product_16","Sports","14","398.52","5579.28"
"2021-07-31","P150","Product_20","Sports","4","306.25","1225"
"2021-10-15","P131","Product_14","Beauty","6","370.13","2220.78"
"2022-05-18","P100","Product_9","Clothing","13","239.47","3113.11"
"2022-09-19","P137","Product_20","Beauty","1","55.5","55.5"
"2022-04-05","P129","Product_1","Clothing","4","322.1","1288.4"
"2022-06-28","P139","Product_16","Beauty","12","213.95","2567.4"
"2022-12-02","P112","Product_9","Clothing","1","489.64","489.64"
"2023-01-19","P193","Product_14","Clothing","9","41.04","369.36"
"2022-10-07","P149","Product_17","Electronics","15","88.65","1329.75"
"2021-10-03","P153","Product_16","Beauty","4","451.17","1804.68"
"2023-07-13","P135","Product_16","Electronics","1","248.63","248.63"
"2022-12-07","P108","Product_13","Beauty","10","104.64","1046.4"
"2021-11-22","P199","Product_14","Beauty","7","163.21","1142.47"
"2022-02-15","P189","Product_17","Electronics","4","47.39","189.56"
"2022-10-14","P101","Product_18","Sports","4","320.62","1282.48"
"2023-10-11","P128","Product_7","Beauty","16","460.84","7373.44"
"2022-11-11","P136","Product_10","Electronics","1","289.4","289.4"
"2023-02-01","P171","Product_16","Sports","7","324.57","2271.99"
"2021-04-06","P102","Product_12","Home & Kitchen","13","153.47","1995.11"
"2022-06-17","P109","Product_12","Sports","19","357.13","6785.47"
"2023-02-03","P191","Product_20","Beauty","6","458.43","2750.58"
"2022-06-17","P165","Product_6","Clothing","2","32.72","65.44"
"2023-08-31","P175","Product_19","Beauty","18","116.47","2096.46"
"2021-03-18","P134","Product_12","Home & Kitchen","16","468.95","7503.2"
"2022-05-18","P119","Product_8","Sports","9","404.44","3639.96"
"2023-02-08","P128","Product_2","Clothing","10","44.43","444.3"
"2022-07-21","P126","Product_4","Clothing","14","124.14","1737.96"
"2023-09-23","P130","Product_19","Sports","17","188.95","3212.15"
"2023-09-10","P136","Product_1","Home & Kitchen","10","166.45","1664.5"
"2022-11-13","P199","Product_12","Home & Kitchen","5","35.12","175.6"
"2021-04-15","P108","Product_5","Electronics","8","93.65","749.2"
"2021-05-26","P110","Product_12","Beauty","6","148.36","890.16"
"2023-04-11","P128","Product_18","Sports","8","85.04","680.32"
"2022-03-17","P159","Product_18","Clothing","4","415.45","1661.8"
"2023-10-07","P108","Product_10","Home & Kitchen","2","265","530"
"2022-04-05","P102","Product_13","Sports","10","118.51","1185.1"
"2023-08-27","P162","Product_15","Clothing","2","425.39","850.78"
"2022-11-09","P196","Product_15","Sports","9","382.73","3444.57"
"2022-06-15","P116","Product_16","Home & Kitchen","17","199.28","3387.76"
"2023-10-15","P196","Product_1","Clothing","7","422.19","2955.33"
"2023-10-02","P145","Product_17","Clothing","15","322.35","4835.25"
"2022-12-08","P154","Product_4","Beauty","13","315.5","4101.5"
"2021-06-23","P148","Product_14","Home & Kitchen","7","60.92","426.44"
"2022-06-23","P183","Product_1","Beauty","1","210.02","210.02"
"2023-11-21","P142","Product_19","Clothing","11","44.99","494.89"
"2022-11-26","P199","Product_18","Sports","13","206.45","2683.85"
"2023-10-01","P159","Product_12","Sports","14","39.13","547.82"
"2022-10-03","P117","Product_10","Electronics","2","104.51","209.02"
"2023-04-29","P178","Product_11","Electronics","1","233.63","233.63"
"2021-02-21","P182","Product_14","Electronics","10","312.86","3128.6"
"2022-09-11","P177","Product_2","Electronics","5","98.67","493.35"
"2023-04-22","P100","Product_2","Clothing","4","50.37","201.48"
"2022-06-30","P197","Product_10","Sports","10","438.12","4381.2"
"2023-09-18","P125","Product_5","Home & Kitchen","9","50.89","458.01"
"2021-01-11","P155","Product_9","Electronics","14","288.67","4041.38"
"2022-07-05","P127","Product_16","Beauty","8","397.71","3181.68"
"2021-02-05","P197","Product_11","Clothing","13","92.09","1197.17"
"2023-07-09","P183","Product_7","Home & Kitchen","3","326.7","980.1"
"2023-01-01","P109","Product_20","Electronics","5","368","1840"
"2023-02-22","P135","Product_8","Electronics","14","356.52","4991.28"
"2023-08-10","P166","Product_19","Sports","14","35.34","494.76"
"2022-10-24","P114","Product_19","Clothing","8","324.38","2595.04"
"2021-12-09","P177","Product_2","Electronics","10","86.99","869.9"
"2023-11-30","P138","Product_1","Clothing","8","157.96","1263.68"
"2021-04-02","P159","Product_18","Electronics","16","465.12","7441.92"
"2022-04-20","P186","Product_17","Clothing","12","35.59","427.08"
"2023-03-11","P149","Product_18","Beauty","10","432.25","4322.5"
"2023-04-14","P190","Product_12","Electronics","2","280.1","560.2"
"2021-10-30","P124","Product_18","Clothing","12","25.35","304.2"
"2023-07-29","P148","Product_5","Electronics","17","379.46","6450.82"
"2023-04-17","P131","Product_18","Home & Kitchen","12","430.18","5162.16"
"2021-12-04","P113","Product_15","Beauty","2","234.2","468.4"
"2023-12-01","P152","Product_14","Home & Kitchen","9","398","3582"
"2021-06-28","P106","Product_18","Electronics","2","456.13","912.26"
"2023-02-25","P108","Product_18","Clothing","13","288.43","3749.59"
"2022-09-21","P140","Product_17","Home & Kitchen","18","459.18","8265.24"
"2021-07-03","P142","Product_7","Beauty","9","214.32","1928.88"
"2023-05-04","P139","Product_5","Clothing","1","407.81","407.81"
"2021-03-25","P187","Product_13","Home & Kitchen","3","392.53","1177.59"
"2022-02-12","P121","Product_20","Home & Kitchen","7","362.28","2535.96"
"2022-05-11","P116","Product_14","Beauty","6","211.61","1269.66"
"2022-06-12","P179","Product_1","Home & Kitchen","11","239.43","2633.73"
"2021-03-21","P103","Product_8","Clothing","17","112.6","1914.2"
"2022-12-03","P130","Product_14","Electronics","10","146.26","1462.6"
"2023-12-01","P180","Product_1","Clothing","12","344.31","4131.72"
"2021-08-21","P189","Product_17","Home & Kitchen","8","169.46","1355.68"
"2023-03-01","P182","Product_8","Electronics","2","364.91","729.82"
"2023-07-03","P184","Product_8","Clothing","14","315.96","4423.44"
"2021-01-29","P111","Product_11","Beauty","13","184.67","2400.71"
"2023-07-18","P137","Product_16","Beauty","6","92.13","552.78"
"2023-10-10","P104","Product_4","Home & Kitchen","6","166.68","1000.08"
"2023-07-30","P129","Product_18","Home & Kitchen","17","188.96","3212.32"
"2023-08-06","P122","Product_20","Beauty","12","326.43","3917.16"
"2022-09-24","P155","Product_17","Home & Kitchen","9","40.29","362.61"
"2022-01-24","P181","Product_6","Sports","6","434.4","2606.4"
"2023-01-20","P173","Product_18","Sports","16","316.4","5062.4"
"2022-02-28","P153","Product_9","Clothing","17","36.06","613.02"
"2023-08-11","P187","Product_16","Beauty","8","133.21","1065.68"
"2023-04-07","P142","Product_16","Electronics","9","83.8","754.2"
"2023-11-14","P182","Product_11","Electronics","7","295.1","2065.7"
"2021-12-13","P115","Product_10","Clothing","12","288.82","3465.84"
"2022-04-02","P160","Product_14","Beauty","17","188.46","3203.82"
"2021-09-09","P176","Product_12","Clothing","1","382.29","382.29"
"2022-01-19","P109","Product_5","Beauty","10","40.27","402.7"
"2021-11-09","P184","Product_19","Beauty","16","415.41","6646.56"
"2023-02-02","P148","Product_15","Beauty","13","445.38","5789.94"
"2022-01-13","P182","Product_11","Home & Kitchen","5","101.08","505.4"
"2022-01-14","P160","Product_11","Clothing","18","470.82","8474.76"
"2022-02-25","P194","Product_4","Beauty","4","368.86","1475.44"
"2022-06-21","P177","Product_16","Electronics","7","447.79","3134.53"
"2021-10-20","P106","Product_5","Clothing","10","397.83","3978.3"
"2023-06-07","P113","Product_5","Home & Kitchen","17","43.28","735.76"
"2022-05-22","P121","Product_10","Clothing","5","130.98","654.9"
"2021-08-20","P160","Product_20","Sports","15","426.93","6403.95"
"2021-04-08","P189","Product_10","Beauty","14","33.56","469.84"
"2022-08-21","P152","Product_13","Beauty","2","357.51","715.02"
"2021-10-28","P198","Product_6","Sports","18","343.86","6189.48"
"2021-11-16","P196","Product_7","Sports","16","227.57","3641.12"
"2023-08-12","P133","Product_7","Clothing","2","291.66","583.32"
"2023-07-27","P127","Product_14","Sports","16","137.66","2202.56"
"2021-11-21","P189","Product_11","Home & Kitchen","11","299.42","3293.62"
"2022-08-16","P153","Product_5","Electronics","18","347.16","6248.88"
"2021-09-11","P139","Product_20","Electronics","4","198.95","795.8"
"2023-01-26","P121","Product_2","Beauty","15","82.53","1237.95"
"2023-12-08","P110","Product_1","Electronics","5","473.03","2365.15"
"2022-04-14","P112","Product_18","Sports","14","494.86","6928.04"
"2023-08-14","P158","Product_20","Clothing","13","44.26","575.38"
"2021-05-04","P181","Product_1","Sports","16","37.27","596.32"
"2021-05-29","P102","Product_1","Electronics","2","187.71","375.42"
"2022-04-24","P137","Product_13","Electronics","5","470.34","2351.7"
"2021-12-06","P189","Product_18","Clothing","6","196.18","1177.08"
"2021-02-15","P120","Product_14","Sports","1","122.12","122.12"
"2021-03-26","P181","Product_8","Sports","18","488.35","8790.3"
"2022-06-27","P116","Product_15","Clothing","18","124.44","2239.92"
"2021-05-16","P149","Product_17","Beauty","18","345.49","6218.82"
"2022-12-01","P119","Product_3","Sports","8","64.74","517.92"
"2022-03-27","P129","Product_1","Electronics","9","319.75","2877.75"
"2022-04-30","P189","Product_14","Clothing","19","81.03","1539.57"
"2023-02-04","P114","Product_6","Clothing","6","146.57","879.42"
"2022-08-09","P149","Product_15","Clothing","3","223.88","671.64"
"2022-03-04","P119","Product_12","Home & Kitchen","4","384.86","1539.44"
"2021-12-12","P124","Product_17","Clothing","1","282.03","282.03"
"2023-11-18","P120","Product_17","Electronics","4","98.24","392.96"
"2023-05-20","P162","Product_10","Beauty","2","379.9","759.8"
"2022-08-01","P147","Product_15","Home & Kitchen","15","322.48","4837.2"
"2023-04-06","P172","Product_9","Electronics","13","19.42","252.46"
"2023-08-04","P179","Product_14","Home & Kitchen","7","42.14","294.98"
"2021-06-19","P113","Product_20","Clothing","5","55.14","275.7"
"2023-09-01","P102","Product_1","Home & Kitchen","7","132.26","925.82"
"2022-05-20","P197","Product_3","Beauty","18","145.59","2620.62"
"2022-09-03","P189","Product_11","Home & Kitchen","2","341.97","683.94"
"2022-07-28","P149","Product_16","Beauty","17","328.66","5587.22"
"2021-07-03","P103","Product_5","Clothing","3","437.28","1311.84"
"2023-04-12","P152","Product_14","Sports","15","409.5","6142.5"
"2021-08-15","P134","Product_16","Home & Kitchen","11","396.39","4360.29"
"2023-08-23","P132","Product_4","Sports","18","298.56","5374.08"
"2023-01-09","P141","Product_4","Electronics","6","62.25","373.5"
"2023-08-06","P198","Product_7","Sports","9","347","3123"
"2023-06-30","P191","Product_4","Electronics","9","158.14","1423.26"
"2022-08-21","P165","Product_1","Home & Kitchen","2","393.86","787.72"
"2023-03-30","P169","Product_17","Sports","6","189.68","1138.08"
"2022-06-29","P171","Product_4","Beauty","1","75.86","75.86"
"2022-02-19","P111","Product_5","Clothing","1","306.6","306.6"
"2023-04-10","P126","Product_4","Sports","12","442.57","5310.84"
"2021-08-21","P145","Product_2","Sports","7","96.17","673.19"
"2023-11-25","P194","Product_8","Sports","15","154.27","2314.05"
"2021-08-01","P185","Product_4","Electronics","6","139.57","837.42"
"2021-04-29","P108","Product_4","Electronics","17","393.32","6686.44"
"2021-08-27","P144","Product_3","Home & Kitchen","19","84.57","1606.83"
"2021-05-26","P104","Product_5","Electronics","6","225.79","1354.74"
"2022-02-04","P131","Product_3","Home & Kitchen","4","194.54","778.16"
"2021-03-11","P164","Product_7","Electronics","11","386.97","4256.67"
"2023-12-11","P182","Product_18","Sports","11","225.31","2478.41"
"2023-10-01","P187","Product_10","Electronics","10","131.96","1319.6"
"2021-12-08","P151","Product_20","Beauty","8","49.5","396"
"2023-10-15","P196","Product_19","Beauty","1","248.05","248.05"
"2023-02-25","P111","Product_16","Beauty","1","132.02","132.02"
"2022-07-07","P177","Product_19","Electronics","15","345.9","5188.5"
"2022-08-29","P183","Product_6","Sports","3","127.64","382.92"
"2023-05-19","P108","Product_20","Beauty","6","273.13","1638.78"
"2022-06-26","P165","Product_19","Clothing","4","321.92","1287.68"
"2021-06-14","P109","Product_9","Clothing","4","451.33","1805.32"
"2023-12-22","P179","Product_6","Clothing","14","453.64","6350.96"
"2023-02-21","P139","Product_7","Sports","19","337.56","6413.64"
"2023-06-29","P104","Product_1","Home & Kitchen","18","114.58","2062.44"
"2023-01-01","P149","Product_11","Beauty","3","39.51","118.53"
"2021-02-08","P103","Product_19","Home & Kitchen","3","378.59","1135.77"
"2021-11-11","P173","Product_7","Sports","19","186.39","3541.41"
"2023-04-24","P165","Product_15","Home & Kitchen","5","69.13","345.65"
"2022-09-30","P150","Product_12","Sports","12","419.26","5031.12"
"2021-02-02","P152","Product_3","Sports","4","273.16","1092.64"
"2022-10-03","P112","Product_16","Clothing","18","475.02","8550.36"
"2023-10-31","P144","Product_15","Beauty","3","293.65","880.95"
"2022-10-23","P127","Product_12","Home & Kitchen","9","476.13","4285.17"
"2023-07-05","P184","Product_2","Beauty","10","278.78","2787.8"
"2023-05-09","P196","Product_17","Home & Kitchen","15","94.27","1414.05"
"2023-05-19","P163","Product_7","Home & Kitchen","4","482.35","1929.4"
"2022-01-15","P199","Product_3","Home & Kitchen","13","54","702"
"2021-06-13","P122","Product_7","Beauty","18","99.5","1791"
"2021-05-05","P104","Product_16","Beauty","11","497.99","5477.89"
"2022-06-08","P108","Product_6","Sports","18","391.51","7047.18"
"2022-10-07","P124","Product_4","Home & Kitchen","1","422.01","422.01"
"2023-04-07","P170","Product_15","Clothing","18","241.03","4338.54"
"2022-04-22","P117","Product_17","Clothing","12","195.55","2346.6"
"2023-10-05","P171","Product_1","Electronics","9","143.04","1287.36"
"2021-11-30","P134","Product_1","Electronics","3","36.38","109.14"
"2023-02-06","P174","Product_4","Sports","17","33.19","564.23"
"2022-12-19","P156","Product_7","Electronics","5","170.71","853.55"
"2021-09-26","P129","Product_3","Beauty","10","119.7","1197"
"2023-09-08","P123","Product_13","Beauty","11","336.73","3704.03"
"2023-09-28","P150","Product_1","Home & Kitchen","16","93.11","1489.76"
"2023-11-03","P161","Product_5","Sports","18","455.43","8197.74"
"2023-06-26","P115","Product_12","Sports","8","484.19","3873.52"
"2023-07-01","P134","Product_10","Sports","14","242.7","3397.8"
"2022-03-22","P134","Product_8","Electronics","4","35.05","140.2"
"2023-03-21","P195","Product_2","Clothing","18","93.61","1684.98"
"2023-04-21","P183","Product_4","Home & Kitchen","4","140.92","563.68"
"2022-12-30","P153","Product_11","Beauty","14","439.23","6149.22"
"2022-07-20","P108","Product_8","Home & Kitchen","19","445.25","8459.75"
"2021-06-02","P180","Product_7","Clothing","13","483.49","6285.37"
"2021-01-03","P183","Product_9","Clothing","15","138.7","2080.5"
"2022-06-14","P171","Product_19","Clothing","11","96.15","1057.65"
"2022-06-24","P165","Product_13","Beauty","14","267.17","3740.38"
"2022-12-15","P148","Product_20","Sports","14","178.74","2502.36"
"2021-08-23","P147","Product_12","Electronics","14","205.08","2871.12"
"2023-04-07","P178","Product_18","Home & Kitchen","2","231.67","463.34"
"2022-03-02","P112","Product_8","Electronics","4","39.84","159.36"
"2021-03-21","P112","Product_8","Sports","13","169.05","2197.65"
"2021-04-08","P118","Product_4","Sports","9","374.17","3367.53"
"2022-12-03","P181","Product_20","Sports","11","244.54","2689.94"
"2021-10-09","P137","Product_19","Electronics","7","385.09","2695.63"
"2023-02-07","P128","Product_20","Sports","12","339.45","4073.4"
"2023-10-15","P156","Product_18","Home & Kitchen","14","471.17","6596.38"
"2022-04-14","P175","Product_5","Electronics","8","348.27","2786.16"
"2023-09-17","P186","Product_10","Home & Kitchen","14","284.18","3978.52"
"2023-03-04","P124","Product_20","Beauty","19","87.01","1653.19"
"2021-08-25","P126","Product_20","Electronics","19","461.34","8765.46"
"2021-09-06","P163","Product_15","Sports","16","498.39","7974.24"
"2023-07-10","P124","Product_12","Beauty","15","422.81","6342.15"
"2021-04-20","P179","Product_12","Home & Kitchen","2","55.8","111.6"
"2023-11-17","P125","Product_15","Home & Kitchen","14","64.6","904.4"
"2022-01-10","P125","Product_8","Electronics","19","188.81","3587.39"
"2023-02-18","P134","Product_12","Electronics","8","351.05","2808.4"
"2023-12-02","P155","Product_11","Sports","17","415.18","7058.06"
"2021-09-09","P132","Product_13","Clothing","14","98.6","1380.4"
"2022-12-16","P169","Product_20","Home & Kitchen","12","316.37","3796.44"
"2021-03-01","P169","Product_1","Sports","13","88.19","1146.47"
"2021-07-08","P196","Product_5","Beauty","7","64.93","454.51"
"2023-03-15","P130","Product_13","Home & Kitchen","18","240.78","4334.04"
"2022-07-02","P132","Product_15","Clothing","1","431.91","431.91"
"2022-06-06","P173","Product_12","Sports","10","317.58","3175.8"
"2022-10-27","P161","Product_16","Sports","6","343.96","2063.76"
"2022-06-28","P179","Product_10","Electronics","7","202.65","1418.55"
"2021-12-18","P178","Product_3","Beauty","2","140.77","281.54"
"2021-06-24","P117","Product_18","Beauty","9","466.73","4200.57"
"2022-10-01","P184","Product_4","Clothing","8","211.59","1692.72"
"2023-01-25","P197","Product_12","Home & Kitchen","12","261.57","3138.84"
"2023-07-27","P187","Product_6","Beauty","18","45.39","817.02"
"2023-06-18","P162","Product_18","Clothing","9","43.88","394.92"
"2023-03-09","P131","Product_20","Home & Kitchen","1","381.45","381.45"
"2021-05-19","P103","Product_2","Sports","12","466.68","5600.16"
"2023-06-10","P182","Product_12","Electronics","5","321.98","1609.9"
"2023-07-24","P142","Product_14","Clothing","4","451.02","1804.08"
"2023-07-11","P109","Product_12","Sports","14","389.24","5449.36"
"2022-12-28","P180","Product_5","Electronics","9","73.14","658.26"
"2022-04-17","P161","Product_8","Clothing","7","42.66","298.62"
"2021-02-17","P151","Product_1","Sports","11","471.62","5187.82"
"2022-06-14","P123","Product_19","Clothing","10","89.19","891.9"
"2023-04-17","P159","Product_18","Clothing","10","318.29","3182.9"
"2023-01-15","P104","Product_16","Beauty","5","125.53","627.65"
"2021-07-04","P104","Product_5","Electronics","8","262.62","2100.96"
"2023-10-21","P156","Product_20","Sports","17","248.89","4231.13"
"2023-11-10","P191","Product_14","Home & Kitchen","19","362.18","6881.42"
"2023-05-22","P128","Product_8","Beauty","15","412.06","6180.9"
"2022-04-10","P128","Product_17","Sports","15","499.44","7491.6"
"2021-06-09","P179","Product_19","Clothing","15","112.18","1682.7"
"2023-08-12","P169","Product_9","Sports","4","223.97","895.88"
"2022-08-01","P191","Product_5","Electronics","17","194.24","3302.08"
"2021-03-06","P182","Product_2","Sports","4","26.56","106.24"
"2023-06-30","P197","Product_20","Home & Kitchen","11","126.05","1386.55"
"2021-10-10","P129","Product_18","Sports","1","277.76","277.76"
"2022-04-28","P189","Product_16","Beauty","10","439.7","4397"
"2023-10-27","P151","Product_16","Clothing","15","163.76","2456.4"
"2021-10-10","P100","Product_2","Home & Kitchen","2","353.7","707.4"
"2022-06-13","P182","Product_19","Clothing","19","470.65","8942.35"
"2023-01-12","P130","Product_13","Clothing","2","97.89","195.78"
"2021-12-15","P160","Product_5","Sports","13","63.2","821.6"
"2022-08-12","P127","Product_18","Electronics","3","493.4","1480.2"
"2022-06-09","P165","Product_14","Beauty","11","34.51","379.61"
"2023-09-01","P199","Product_4","Beauty","10","147.69","1476.9"
"2023-04-16","P169","Product_2","Clothing","18","435.98","7847.64"
"2021-01-22","P188","Product_1","Beauty","15","144.96","2174.4"
"2022-08-02","P165","Product_3","Sports","14","96.01","1344.14"
"2022-06-11","P189","Product_7","Beauty","2","393.1","786.2"
"2023-06-01","P191","Product_5","Home & Kitchen","11","365.6","4021.6"
"2022-11-25","P149","Product_19","Beauty","4","62.81","251.24"
"2021-11-14","P181","Product_17","Clothing","18","255.88","4605.84"
"2022-12-12","P194","Product_11","Electronics","1","447.8","447.8"
"2022-10-09","P145","Product_9","Home & Kitchen","14","217.79","3049.06"
"2023-05-30","P167","Product_15","Home & Kitchen","18","118.87","2139.66"
"2023-06-13","P162","Product_5","Beauty","8","350.25","2802"
"2022-05-07","P110","Product_10","Sports","1","121.69","121.69"
"2022-10-31","P104","Product_11","Beauty","15","454.9","6823.5"
"2022-10-28","P163","Product_11","Clothing","12","215.22","2582.64"
"2023-01-13","P131","Product_7","Clothing","10","249.01","2490.1"
"2021-10-23","P115","Product_9","Beauty","10","350.31","3503.1"
"2021-09-06","P125","Product_12","Home & Kitchen","2","186.16","372.32"
"2023-01-16","P165","Product_3","Electronics","10","471.6","4716"
"2021-03-21","P159","Product_2","Sports","16","143.72","2299.52"
"2021-10-26","P116","Product_13","Beauty","9","483.21","4348.89"
"2021-03-08","P138","Product_17","Home & Kitchen","9","200.22","1801.98"
"2023-02-09","P185","Product_18","Clothing","18","392.35","7062.3"
"2021-01-03","P114","Product_16","Home & Kitchen","5","406.89","2034.45"
"2021-09-05","P174","Product_15","Electronics","18","314.31","5657.58"
"2021-06-12","P193","Product_19","Sports","2","407.82","815.64"
"2021-09-11","P190","Product_7","Beauty","17","299.46","5090.82"
"2023-03-18","P184","Product_20","Beauty","9","305.15","2746.35"
"2021-11-26","P185","Product_3","Beauty","5","78.93","394.65"
"2023-11-24","P169","Product_16","Electronics","12","446.33","5355.96"
"2021-06-24","P171","Product_4","Electronics","13","85.46","1110.98"
"2023-12-03","P195","Product_9","Home & Kitchen","16","257.63","4122.08"
"2021-07-08","P107","Product_15","Sports","14","165.99","2323.86"
"2022-10-28","P185","Product_20","Clothing","6","151.38","908.28"
"2021-10-21","P142","Product_8","Home & Kitchen","17","93.12","1583.04"
"2023-04-01","P105","Product_20","Home & Kitchen","19","278.42","5289.98"
"2021-02-03","P135","Product_14","Clothing","12","423.82","5085.84"
"2021-09-08","P117","Product_18","Beauty","15","253.49","3802.35"
"2022-08-10","P183","Product_12","Electronics","3","186.35","559.05"
"2021-09-07","P175","Product_13","Home & Kitchen","2","464.28","928.56"
"2021-07-04","P108","Product_19","Sports","10","75.59","755.9"
"2022-10-16","P165","Product_18","Beauty","2","245.36","490.72"
"2022-06-06","P140","Product_9","Sports","9","383.09","3447.81"
"2023-03-09","P199","Product_2","Clothing","4","449.98","1799.92"
"2021-12-17","P148","Product_4","Home & Kitchen","13","464.61","6039.93"
"2023-11-16","P167","Product_11","Electronics","5","64.88","324.4"
"2022-12-12","P159","Product_5","Home & Kitchen","13","274.87","3573.31"
"2021-04-03","P173","Product_17","Electronics","11","113.65","1250.15"
"2021-06-22","P178","Product_6","Beauty","19","96.81","1839.39"
"2021-06-20","P174","Product_2","Sports","5","434.14","2170.7"
"2021-11-06","P136","Product_3","Beauty","2","190.85","381.7"
"2023-03-27","P109","Product_8","Clothing","6","61.97","371.82"
"2021-06-13","P113","Product_8","Clothing","13","116.94","1520.22"
"2021-06-11","P160","Product_18","Beauty","18","196.65","3539.7"
"2023-05-23","P145","Product_18","Home & Kitchen","9","328.33","2954.97"
"2021-05-13","P195","Product_18","Beauty","13","315.87","4106.31"
"2023-08-20","P127","Product_16","Home & Kitchen","17","463.01","7871.17"
"2021-05-04","P196","Product_16","Electronics","1","164.49","164.49"
"2021-01-15","P102","Product_17","Electronics","4","204.58","818.32"
"2021-10-07","P112","Product_4","Home & Kitchen","18","148.71","2676.78"
"2022-01-31","P165","Product_12","Sports","18","67.13","1208.34"
"2022-12-13","P148","Product_4","Beauty","12","480.87","5770.44"
"2023-06-21","P166","Product_11","Electronics","19","57.06","1084.14"
"2023-03-27","P174","Product_7","Electronics","4","241.66","966.64"
"2021-08-16","P124","Product_15","Clothing","14","289.3","4050.2"
"2022-04-26","P173","Product_3","Beauty","12","353.1","4237.2"
"2023-10-19","P142","Product_3","Sports","3","143.31","429.93"
"2022-04-02","P154","Product_4","Clothing","2","262.87","525.74"
"2023-06-06","P158","Product_16","Beauty","10","199.95","1999.5"
"2023-05-28","P143","Product_5","Beauty","10","57.51","575.1"
"2023-08-09","P134","Product_16","Electronics","5","69.05","345.25"
"2021-12-13","P150","Product_10","Clothing","17","207.8","3532.6"
"2022-05-16","P195","Product_3","Home & Kitchen","2","11.73","23.46"
"2022-03-09","P161","Product_15","Beauty","12","22.24","266.88"
"2021-07-23","P198","Product_5","Clothing","14","36.1","505.4"
"2023-09-18","P193","Product_20","Sports","9","385.05","3465.45"
"2023-02-09","P110","Product_17","Clothing","12","445.8","5349.6"
"2021-09-16","P155","Product_9","Clothing","15","453.09","6796.35"
"2022-05-27","P170","Product_17","Electronics","2","13.98","27.96"
"2023-11-03","P193","Product_5","Home & Kitchen","16","330.55","5288.8"
